Date,Open,High,Low,Close,Volume
2020-01-01,181.7415636899196,183.37041393820917,177.46087902342455,180.0,84526142
2020-01-02,176.37999591537536,179.0219722078669,171.83363731469845,175.31050535954603,39339890
2020-01-03,173.99222868207403,178.62786322698122,173.86308600229276,175.45216655049086,40442378
2020-01-06,174.32546010362444,176.9279988535166,173.25815933557786,175.57858492849908,75957651
2020-01-07,171.69968106555496,173.44062309160887,168.4827460778847,172.83348675243514,68977690
2020-01-08,176.3134101073639,177.91011647314113,174.7148813120913,175.09675720281206,77341583
2020-01-09,174.94907871391126,177.05719737478515,171.43061483930666,174.1623769723465,69637552
2020-01-10,172.53656844243443,175.7833382095857,169.38661931853449,171.569933157612,59666224
2020-01-13,170.65664502584443,171.36416551041086,168.63214585012258,169.57517532835553,87657518
2020-01-14,171.8124207429919,174.8381499631468,169.9560327151369,172.18129429879494,52756010
2020-01-15,168.3410147397914,169.02918181999019,166.71627101237013,167.89270212059245,54996516
2020-01-16,169.44640246887772,173.34546213056285,168.28060761566965,170.98754695687091,63882557
2020-01-17,171.53932555751467,172.26141205435485,171.1097770760165,172.16683452542557,88464244
2020-01-20,170.34903287013267,173.40815093359834,169.97738517151348,171.63287713383122,44874990
2020-01-21,175.56362209410247,178.5106259093043,171.6963755008089,174.05994015974827,77676358
2020-01-22,168.25143436709732,169.5172843336677,165.03670284259653,169.0245495545574,53396162
2020-01-23,167.1162923660441,171.05815633948103,167.01322865725845,168.0979937880465,58574870
2020-01-24,170.15363293040355,172.8309622113769,168.55393403758782,169.4905133323229,91253927
2020-01-27,166.9399947731221,169.51373407165372,162.4112265780565,165.29145418896329,42715730
2020-01-28,167.78685119642944,170.87042379264747,167.6472254691737,168.09274135805572,66588371
2020-01-29,167.68269725006317,168.5094811848352,167.566642506496,167.8329367042401,99845728
2020-01-30,167.2052282952406,168.2584893926888,165.79038251970877,167.68794645978244,88948549
2020-01-31,162.51154823554268,165.90570969283576,160.94237698322257,163.7133648169902,93072777
2020-02-03,163.56464087107506,165.8069927238156,162.85959929861764,163.08995180506722,77237843
2020-02-04,157.97868633000837,161.54862976827488,155.96051189718014,158.87754836043987,75887954
2020-02-05,158.43380688586714,163.01219879263027,156.03297783082868,159.9188392594022,37167130
2020-02-06,164.8257880476186,165.02479825204563,161.07400169749292,164.20192355741074,65059286
2020-02-07,165.32194614845753,167.8225593762762,163.10099980495735,165.63072568262837,48595843
2020-02-10,168.0606287412408,169.50142071263636,167.09595089431687,167.2672295516139,33018611
2020-02-11,164.04021440069621,166.03409906434962,161.54427337412434,165.391433415892,79316661
2020-02-12,167.76610074212044,168.21623753062633,166.89190744792705,168.13060437120257,84026348
2020-02-13,165.09730250675503,166.8444673652268,162.8199793143066,166.615607733278,62370227
2020-02-14,167.5274711390287,170.69218551626793,163.47083296890452,166.35593065690148,36201536
2020-02-17,168.3628726741761,169.71438057703497,164.48791613561508,166.76918266534355,82441014
2020-02-18,167.75803958132326,168.85600727114613,166.58448303250515,168.76799902567961,72151111
2020-02-19,165.88684365312318,168.45775654387185,163.5504574144653,165.7621862705657,81954567
2020-02-20,166.04826557918102,168.35698234418854,164.98858506694123,165.5858576276526,49347949
2020-02-21,165.09828204588598,168.21638631490248,164.03810482071935,165.50926169418966,70614711
2020-02-24,165.23008878044803,167.35226539543794,163.77361038322593,164.72872918709206,35118070
2020-02-25,163.7491246037302,166.81206726886924,160.03481853818673,163.06621848718794,44429907
2020-02-26,160.54846210992577,164.35976873724562,158.01412636947936,161.46239090822743,74367697
2020-02-27,158.4280832249793,160.0301734793152,156.26978318289622,159.50441347515343,49163355
