Date,Open,High,Low,Close,Volume
2020-01-01,39.678702174135594,40.09046106798783,39.64189169749564,40.0,65614861
2020-01-02,40.10904480440088,40.26089105057015,39.57534894102458,39.91762177450466,36804856
2020-01-03,41.70663921312938,42.009380765531155,41.01373691966143,41.43130507970728,99102913
2020-01-06,41.60650768207946,42.43110402314195,40.78614861582137,41.73865282835591,68642307
2020-01-07,41.97183467751958,42.070945425730095,41.381666884535164,41.88120716262994,61049351
2020-01-08,42.444810363025546,42.87995863600412,41.58762453228224,42.3392908482429,36931052
2020-01-09,42.83576183576697,43.49276962175309,42.1810639719492,42.68441279750126,62754417
2020-01-10,42.0131995436651,42.92681564662868,41.674996133299025,42.391947997176125,74182998
2020-01-13,42.41403938501024,42.64551625162369,42.0225331006096,42.11943841115717,52881950
2020-01-14,41.35178636095674,41.52501966354518,40.84162045787823,41.43072713394057,69207066
2020-01-15,42.87636365882114,43.1842385424719,42.57943539960043,42.65512109266823,81272857
2020-01-16,42.06894878413968,42.502705846708004,41.54816275648862,41.86992475047814,65545293
2020-01-17,42.07994821590442,43.04626156680656,41.655817151496116,42.30538382795888,36902499
2020-01-20,43.24994666387192,43.36880448927019,42.93806416308332,43.0572015978388,96543155
2020-01-21,42.68909313983021,43.173296785773225,41.85581347899195,42.916429699476005,89935733
2020-01-22,42.004160354874315,42.641706858399786,41.45067321802337,42.18127828728158,38624945
2020-01-23,42.18109132025391,43.30925292196656,41.9923841216351,42.5853672351099,78910659
2020-01-24,43.183429263792384,44.003090265854624,43.01481067674887,43.42819084000299,60266102
2020-01-27,42.49901176618323,43.28670946564481,42.20384896295595,42.533961351161324,58738284
2020-01-28,42.91781894120875,43.80735585618246,42.186115067405744,43.242082506259024,37449833
2020-01-29,43.78759414462385,44.17014264842907,43.476016011081626,43.90627336197012,33753306
2020-01-30,43.8784791310687,45.00536919835172,43.718245119352,44.25195555151151,91924246
2020-01-31,43.84598550314484,44.15854775470136,43.71970917141958,43.991933904244654,64290013
2020-02-03,42.7509128767751,43.536736291626454,41.93933035282003,43.0415837497463,97219895
2020-02-04,43.10409520167079,43.883602865189616,43.00291493457394,43.12684344649066,58051068
2020-02-05,43.80680643308104,45.06387573066614,43.05043614333928,44.18715757982618,78801222
2020-02-06,43.898539801706924,45.12421823074804,43.171535246472686,44.2627331341855,79618377
2020-02-07,44.826610866735614,45.788483191973775,44.261438026640135,45.091977192392186,83541474
2020-02-10,44.37028450944924,44.68935324670407,43.51862683665743,43.999371268487906,48599283
2020-02-11,44.05965135198504,44.09253192643034,43.84448492002876,43.94296628836954,35084015
2020-02-12,43.80370621890953,44.59954539840604,43.404107107138486,44.10292953162047,55407291
2020-02-13,44.44659331676277,44.66901954278616,43.995138077331035,44.242919496195206,80606006
2020-02-14,44.59888526498515,45.05962049458456,43.6397563252542,44.42295574022777,78960812
2020-02-17,44.644736517143286,45.35004246008387,44.590433117953346,44.73288041873239,61946787
2020-02-18,44.35373575903276,44.836640279036565,43.49905567846893,43.9984877271202,81439850
2020-02-19,44.32954899023512,44.747870449030394,43.98024860605432,44.140785550757386,41419924
2020-02-20,43.669764326069604,44.02521811049026,43.101999680860914,43.50754905927828,84848840
2020-02-21,43.348027886753606,43.848224325693025,42.84890688765624,43.73850228539101,92728527
2020-02-24,43.0086157414623,43.47535452087809,42.31626589810688,43.244951066556226,86083232
2020-02-25,42.09154553068001,42.54379011245405,41.64585007252763,42.49790431402175,78098040
2020-02-26,42.97648721164634,43.53482283189114,42.88456306226961,43.12725178671557,65383720
2020-02-27,43.02850991678155,44.18370821879215,42.965423394385354,43.34678082968904,68155329
2020-02-28,42.944663309350204,43.77795570305382,42.34077771222347,42.98305981037616,88939150
2020-03-02,42.66673573382883,42.80201476111114,42.35176308753569,42.678591254359226,95065229
2020-03-03,43.47127746379874,43.55065589876266,42.80351033966101,43.45994176521946,33548508
2020-03-04,42.380437878137094,43.311744839808085,41.72529200539373,42.80571457576643,92619306
2020-03-05,42.04038365987265,42.320745027738596,41.5306893474029,42.03048761337611,64921315
2020-03-06,43.03560312570594,43.84634509543203,42.33692282008029,42.787213444427195,90380499
2020-03-09,44.18788467760013,44.889998863204646,43.69676853590816,44.08868052959404,71549862
2020-03-10,44.38366787928114,44.73800122963597,43.30597620604627,43.97141090692129,59083545
2020-03-11,43.987587934532506,44.677092182963165,43.40785759258481,44.39680920730475,69643071
2020-03-12,45.30195519118997,45.64989077356196,44.47525461382154,44.85943723698527,43131933
2020-03-13,45.50958910601737,46.018460852963656,44.62002020354395,45.324131708685236,50152509
2020-03-16,45.88598785795431,46.72486025785791,44.948137707785136,45.57713666002959,47339998
2020-03-17,43.87440382594144,44.14985269184069,42.84476435367959,43.625486990362425,97221278
2020-03-18,43.31864427458723,43.467086517565306,43.20344444213692,43.254993932736646,59178499
2020-03-19,43.6668493297734,44.002070610428305,43.569896259350536,43.78008699617923,34884601
2020-03-20,43.83246107951461,44.46618357866858,43.27982174347201,44.14012388070856,84569352
2020-03-23,45.467335946528266,45.9427384283002,44.569977061581945,45.39459602112887,60284379
2020-03-24,47.09153753851886,47.3047924028134,46.84957700500292,46.987887459437125,64087262
2020-03-25,47.67972957563704,47.97760502262004,47.62418496820074,47.67857026032381,38975597
2020-03-26,47.326262605953296,48.251929380314024,47.02629358245006,47.300159857592064,47395385
2020-03-27,46.88966725060338,47.03643276880664,46.06441191461025,46.6457365057376,64800328
2020-03-30,47.017930457395224,47.197025395337796,46.7689037374011,47.18482762758049,31710848
2020-03-31,46.56080066360965,47.244775277951874,45.83823477627905,46.280656150869184,93327355
2020-04-01,46.0006352103438,46.816036368552055,45.944227151964554,46.17188910100613,41916948
2020-04-02,46.52260505582854,47.44517523452873,46.23500055830681,46.34826817428419,46837450
2020-04-03,46.43937063363833,47.43041907209772,46.363996662093726,46.6688513288582,80151211
2020-04-06,47.30203454425326,48.0007695500664,46.03681606547318,46.92038037063437,36754719
2020-04-07,46.68537893519196,47.480122528705614,46.509352296836546,46.98647067626649,55329901
2020-04-08,47.174475026199545,47.59332360908423,46.3011668218819,47.270458941764495,34243163
2020-04-09,46.41037280744036,46.750025257532485,45.82214386164221,46.67988844499162,73533538
2020-04-10,46.132526248351965,46.92780694550998,45.726203103970185,46.41866779475246,76025663
2020-04-13,46.01978283365834,46.26027776980771,45.307036625360595,46.14466815534635,43177552
2020-04-14,45.90655976673875,46.70591483830645,45.076668166537985,45.65357686001451,31013650
2020-04-15,44.63110626936926,45.11640754565872,44.07637750921637,45.01428248717075,94501608
2020-04-16,45.24112854918175,45.50746252718991,44.56762263060781,45.32038564117962,49024687
2020-04-17,44.366586980910355,45.17192226051806,43.65584106320335,44.40725184094129,45468643
2020-04-20,45.31046846723671,45.990349795698,44.23966414006627,44.94817362219535,31811525
2020-04-21,46.07859488697274,46.93063794529431,45.21699476962356,45.8855665909894,98346137
2020-04-22,46.69818835283582,47.215979422888374,45.83045205883533,46.261592308752924,86924837
2020-04-23,46.804934526250506,47.42178159130527,46.39807265768597,46.40569914525262,59571328
2020-04-24,46.85004517379766,46.9132549941043,46.21588447237155,46.485987070254744,88104108
2020-04-27,46.86407829681403,47.047133017951566,46.1449860631926,46.40229584130852,79343098
2020-04-28,46.673219497528045,47.33714932843,45.3721195797268,46.249499387983896,99904883
2020-04-29,46.01398968494484,46.55826958882435,45.44620290189362,45.86454898714113,48494793
2020-04-30,46.288450583730445,46.44721414887974,45.58464747350055,46.44491895150167,61398364
2020-05-01,46.4560105454841,47.74283020803989,46.186303460987006,46.8583299340389,98178925
2020-05-04,46.85187032390618,47.24247565337005,46.760952244878936,46.83564168003576,30421643
2020-05-05,45.490573908905034,45.85302864328694,44.667767832379205,45.62267002132001,80038426
2020-05-06,45.685806893790414,46.05405997742474,45.16903059857689,45.49609709903126,85731124
2020-05-07,45.79907196095582,45.96921159911895,44.936454983519674,45.59831137979113,31439647
2020-05-08,45.626501206782855,45.86608199249758,44.83739606488667,45.4827141964016,46640017
2020-05-11,46.01599062580361,46.3898182781124,45.82571503535718,46.042438197385735,95207875
2020-05-12,46.735096381880886,46.896395973852,46.475240297055926,46.54033018813824,66198701
2020-05-13,45.63865952172434,46.242623746713015,45.195647785370845,46.09395785135103,67863417
2020-05-14,45.259965525778156,46.29055805094472,44.70744483597187,45.712776525114165,98106450
2020-05-15,44.13435262416466,44.5258228931139,43.797570282149266,44.231324927240834,53417468
2020-05-18,44.89123612300332,45.16602416324065,44.63875225240226,44.94195727301857,61130539
2020-05-19,46.393270748476276,47.24515541584593,45.475773110708,45.95917809512901,42354245
2020-05-20,46.25519807933041,46.355460282277726,45.693557966172605,45.86049324260728,86502096
2020-05-21,47.22890618737541,47.557335220535535,46.915931180921454,47.391518570262136,91744507
2020-05-22,46.440972032833244,46.97976907262745,45.555128896032286,46.86448385643705,99320323
2020-05-25,45.93860522674311,46.652634368535445,45.91779243756204,46.299956554643025,96328761
2020-05-26,46.779471287205986,47.667721852279264,46.32502328644064,46.62717478167682,91542350
2020-05-27,46.825483905464736,47.48935963334929,46.2319782988398,46.98822853178241,63909031
2020-05-28,45.94891596943232,46.81522314828234,44.89339465347045,45.574748911486324,53825678
2020-05-29,44.56304110937278,45.54925596966515,43.97321808598429,44.67527248997355,86285606
2020-06-01,45.27265244623191,46.502611574241385,44.69970934841352,45.691349364539185,55768563
2020-06-02,46.83430930664044,47.183026449064684,46.80339877694432,46.806628190677266,54736061
2020-06-03,47.06617279070853,47.68127397167323,46.20997621338786,46.99117111758789,61859451
2020-06-04,47.35805337294742,48.08046651449011,46.959350724667416,47.8082838535277,95107473
2020-06-05,46.9972237117167,47.64300026360327,46.995666481607216,47.0389543108299,69985909
2020-06-08,47.37378506873572,47.57336478699768,46.2720820659528,47.108986999267,61028557
2020-06-09,47.663751895807465,48.019459221366496,46.81333577984688,47.634721867827736,57501174
2020-06-10,45.3281333582611,46.14937244974895,44.76463432972633,45.777075314870245,41096962
2020-06-11,46.69603138831096,46.993050397518765,45.791076224131466,46.7465204091864,64645936
2020-06-12,46.971463123780744,47.80073737973354,46.92670401159985,47.41043079222803,96699535
2020-06-15,47.06218870328261,47.45600715466059,46.44881481456466,47.03522410799266,54448257
2020-06-16,48.50926102173808,49.038237935863286,48.462072857394084,48.536978127084325,41047406
2020-06-17,48.984170677012614,49.099298675283244,48.15526565896324,49.052879903042665,65093482
2020-06-18,48.19839502836303,48.83002727292528,47.234431260531444,48.68288857198211,63069549
2020-06-19,49.504797012245334,49.913191130513844,48.88977466448827,49.39563101096975,32548701
2020-06-22,49.812146255632065,49.87159232738495,49.078030919026446,49.34069125806394,88588605
2020-06-23,50.2995446879929,51.15600592696627,49.387159587232446,50.35295408066769,44072526
2020-06-24,50.65690026036956,51.43785652524973,49.482617979278345,50.278941114453495,81608820
2020-06-25,50.688572045095185,50.81590627266281,50.21226814994077,50.64604225192535,84249124
2020-06-26,51.610538368710486,51.94117325638301,50.8486707161225,51.42792577494085,67732064
2020-06-29,51.754861465406925,52.76429999593223,50.638278016992395,51.614041684882125,99481904
2020-06-30,53.21715847427181,53.9554923302735,52.84684912056089,53.65146163046563,42697498
2020-07-01,52.967636509815264,53.131530936782774,52.59773273061345,53.01003538317292,64817279
2020-07-02,53.95405780241401,54.41380712043964,52.893611248921154,53.6694248997911,68256704
2020-07-03,54.528221265141674,54.597251690032344,53.990270801227695,54.54786273645058,57921440
2020-07-06,53.33604497084485,54.13205927136554,53.19532994663362,53.50529477859619,73684085
2020-07-07,53.12727607056664,54.02853181492807,52.364777767256484,52.878940938668855,79723214
2020-07-08,53.94058063362089,54.71344642496647,53.435218625324346,53.953694191874625,31214901
2020-07-09,52.86884607212026,53.786359787623,52.48089721090644,53.312431882093215,81053308
2020-07-10,52.43216509787149,52.724997917635434,51.36053605870484,52.201618115843175,44379406
2020-07-13,52.04855977595567,52.458406883812735,51.68291515755389,51.90369878384418,69287058
2020-07-14,52.76247701530011,53.39806463898433,52.2246003873304,52.39952007519999,40383403
2020-07-15,52.856917855180214,53.888001060097,52.393310359594494,52.65202734154403,39707007
2020-07-16,52.126520378182924,53.11412178905293,51.18641833770761,52.42604681961976,57809600
2020-07-17,50.150005860168726,51.11140347950624,49.743799982940104,50.25073172392368,99305305
2020-07-20,50.53724554200665,50.554653026914956,49.37409231810569,50.244326825040226,37016139
2020-07-21,49.18889887876532,49.924350855303274,48.65717072204087,49.2799438002081,68488336
2020-07-22,48.96531008199516,49.82097555370474,48.40976290341863,48.51158303371203,40666460
2020-07-23,48.426715036968034,48.94603218902997,47.6135681616324,48.05081596890021,77086503
2020-07-24,48.627021822499046,48.907637980626056,48.47325057151267,48.66926548127885,83860664
2020-07-27,48.59000223112308,49.38223108025989,47.63904093419486,48.56824610631775,32453379
2020-07-28,49.66347070231433,50.647127179097275,48.79808229003575,49.26648261396198,45965529
2020-07-29,48.4632962503615,48.71836799159816,47.93360608374303,48.58859576214421,44567129
2020-07-30,49.39579119297342,49.75539781875231,49.24093158430329,49.40903094346367,72269240
2020-07-31,49.36244666146779,49.95512917684902,48.438410500978854,49.159159983688916,77566786
2020-08-03,49.197810915860224,49.52703225396237,48.33773261640734,48.873894512789285,55309766
2020-08-04,48.0401874370602,48.29074093622141,47.50068398444693,48.253602216899786,66456441
2020-08-05,47.09086883139758,47.12521733992814,46.54791963405411,46.62559364533545,39841070
2020-08-06,48.40715428833878,48.573832935204166,47.32135798800218,47.984241074653504,40820701
2020-08-07,46.85241371407531,47.57016554476215,46.65651578787758,47.13989120143738,71913858
2020-08-10,46.778785203917685,47.70472981055081,46.45390990725446,46.84283867509297,49905997
2020-08-11,46.67513458465963,46.73314231234907,46.21394789082646,46.42066875083665,89692394
2020-08-12,47.0902353033227,47.233185819174814,46.518356524245654,47.202586699026014,39838579
2020-08-13,47.14318800133468,47.529139414120834,46.65213768151497,47.472982403309395,34533974
2020-08-14,47.84852611734257,48.37403480633103,46.62217259881885,47.573145983317815,75450169
2020-08-17,47.9039541884928,48.6069172741642,47.61688904027993,48.193156089958016,32742881
2020-08-18,47.95576026421145,49.183115667538075,47.61575665483857,48.41029432906522,73029679
2020-08-19,48.1052948539033,48.53118271352051,47.343848109573464,48.09431040598558,89181449
2020-08-20,48.7393426498461,48.743667639871205,48.56223242913231,48.613787129627035,61614306
2020-08-21,48.96085537774783,49.22925084246765,47.65496729255986,48.60283460748484,47540927
2020-08-24,48.207995908599116,49.00933981228753,47.17512636501819,47.79409896171247,45093431
2020-08-25,47.61672218760285,48.015132754470464,47.25094533968281,47.424180023199185,42722041
2020-08-26,47.02196115916913,47.25821018998172,45.854708544758495,46.77806538411935,53851012
2020-08-27,47.54870020947243,48.12675197793013,47.025338964415674,47.70922905646767,47190136
2020-08-28,46.64689256038442,47.17982349874292,46.528144454183646,46.6452637823624,76034059
2020-08-31,46.261787755981885,46.49643546825919,46.158851437020516,46.45869174323766,81952747
2020-09-01,45.96821622554785,46.97066821009847,45.73923921178155,46.19884528480003,60749388
2020-09-02,46.30968689148625,47.18825794068449,45.85548573801177,46.52188547874072,51984252
2020-09-03,47.40278659027709,47.433930797447125,46.87216700604992,47.13350962314103,30095716
2020-09-04,46.183371948665666,47.01698206784379,45.390234215737436,46.493807797769655,73135266
2020-09-07,47.26150641135227,47.49379503980537,46.3581251067692,47.17020592510761,89719389
2020-09-08,46.361014447413844,47.32367992381858,45.608826803103945,46.45651296954963,77187365
