Date,Open,High,Low,Close,Volume
2020-01-01,319.6661322914749,324.4095724789512,317.35626542748525,320.0,39498113
2020-01-02,322.8941185498255,330.5649460744964,319.6175342001847,325.4919408832932,72498131
2020-01-03,325.56644422486323,330.11893689295636,320.6094294585315,326.5706786726703,58477229
2020-01-06,332.0682413622503,335.09436318518186,327.5850713180783,328.9258839260311,85993151
2020-01-07,327.9000314066332,333.51614712614145,325.19106306133176,330.5465443487357,37675360
2020-01-08,334.1065509484555,338.67354069914853,331.934721136588,334.4779322666098,66165958
2020-01-09,329.89707122601834,333.7929043853757,326.00957984762226,331.67087950182946,52820984
2020-01-10,333.33279184259123,338.91177880229577,332.8073206487231,334.5120968043923,72262205
2020-01-13,328.5864591450704,335.0397584987813,323.8562274079069,330.21207766953466,63064082
2020-01-14,326.1188437204048,332.852844522831,321.30584742633584,327.6870230105932,67557218
2020-01-15,334.8453615738016,336.508753527889,330.58901066969605,334.9635699180777,90321026
2020-01-16,334.5274698910817,336.2610748356503,326.19662304482307,331.64042319338364,43547591
2020-01-17,329.16552587824197,335.3573200460699,325.3620991027434,327.996061232895,93732079
2020-01-20,324.8000354165532,326.75648168249376,321.52144818251844,325.8521729077935,42281495
2020-01-21,325.99482556887375,331.2276890520169,318.88307017642313,322.9433470281856,57770945
2020-01-22,328.62527724268415,331.2221584114844,319.0136073273416,325.4420301885887,53235812
2020-01-23,335.7970162806203,339.0387640036287,329.54905559483643,332.8995416328784,37630087
2020-01-24,331.1556465079673,333.9890626922492,329.28139054957654,330.3152074838417,35677844
2020-01-27,333.74186912368833,338.6470758932553,330.71242712544455,335.6069122557094,62387235
2020-01-28,331.8942396931679,336.0233668015575,328.3539550507825,330.95075153860137,35303449
2020-01-29,330.10912976824454,335.28365629975355,324.7110062140047,326.97866382146634,80239555
2020-01-30,330.36828639889103,336.06796278376027,327.08568613021447,328.73952149171953,81628985
2020-01-31,329.49609006178133,334.8228574527138,329.2032334095623,329.830286436972,35839999
2020-02-03,331.24550832885825,334.8619373165318,326.24044205366664,331.58934774003995,94219729
2020-02-04,333.19722619394923,338.9782319760972,330.8935300542884,334.9125449186204,34906781
2020-02-05,337.09847030132084,339.62816875123855,332.27080903426577,339.0148988997692,70599715
2020-02-06,337.49935526253427,340.6246692450318,334.1377797749227,334.42322643927304,59051119
2020-02-07,336.85171173897515,341.75327465681266,333.95009683476377,335.54200530468603,48871509
2020-02-10,334.3895090038479,337.5650754846494,332.98282379569866,334.04637969888427,61677124
2020-02-11,333.0312584349071,333.0845658567092,327.1319326436378,331.40317320039145,48481332
2020-02-12,339.1447527118414,342.6119000681488,329.77496242920495,335.871804075821,41496876
2020-02-13,324.7150786899326,328.21634495976286,324.3088732297217,327.6447923271064,41046912
2020-02-14,331.42461194581864,335.0435321342253,328.6872674118041,330.9499848598613,96577362
2020-02-17,332.86541369053697,335.6743041478756,326.938994265922,332.1125192161863,82590822
2020-02-18,336.9108267222432,343.0952150675459,327.8937215848402,333.89346462462197,87227215
2020-02-19,336.145682583493,341.8591504667971,332.01326872989097,335.955625269374,49322225
2020-02-20,331.669002026848,339.57771626331265,330.2869026643157,333.7525302886806,63151121
2020-02-21,345.2822745648401,349.8842348373943,341.95729668833275,346.8264963823411,89818847
2020-02-24,350.67462952741977,357.8983733457309,350.5845595949702,353.7501240441113,95527737
2020-02-25,349.113916882697,355.4694352121063,344.86657678917993,347.9015164662919,52114002
2020-02-26,344.32640400726183,349.6129787346308,341.7172564276287,343.6842533428998,33374160
2020-02-27,354.1108176067549,358.82314366876767,352.09670464789843,352.7668609813178,93164306
2020-02-28,358.05812376847206,364.4184852362714,351.7355979001542,356.1735200865085,49465752
2020-03-02,353.2480818134047,360.8870682287249,350.45965083541677,355.82896642347094,95713808
2020-03-03,351.2199948141596,352.0217239680923,348.69438786296087,349.5691884452445,78190510
2020-03-04,360.456761756586,362.67302326685166,354.49263493758616,359.529079662275,70388574
2020-03-05,354.42628497933794,358.7154861984244,348.5480201684463,357.0748854678095,33635652
2020-03-06,362.3167026505887,368.1608500695479,356.85429368448854,360.72847548632103,77542092
2020-03-09,361.79267760262246,367.0634752282279,355.44536259658713,361.9868038204663,73425951
2020-03-10,359.6037281698037,361.28089513967876,355.827399718902,361.2573729631378,42295844
